timestep,biomass,brown coal/ lignite
6513,4462,16566
6514,4460,16534
6515,4452,16535
6516,4454,16535
6517,4452,16580
6518,4451,16550
6519,4448,16518
6520,4450,16526
6521,4446,16499
6522,4448,16500
6523,4459,16392
6524,4461,16515
6525,4441,16506
6526,4439,16454
6527,4449,16502
6528,4443,16444
6529,4435,16440
6530,4434,16386
6531,4438,16383
6532,4434,16346
6533,4424,16324
6534,4419,16300
6535,4433,16265
6536,4432,16275
6537,4426,16272
6538,4428,16236
6539,4430,16189
6540,4425,16135
6541,4425,16095
6542,4433,16086
6543,4439,16061
6544,4440,16050
6545,4437,16079
6546,4431,16093
6547,4434,16097
6548,4449,16078
6549,4441,16119
6550,4438,16183
6551,4446,16215
6552,4447,16238
6553,4427,16257
6554,4426,16284
6555,4427,16269
6556,4432,16298
6557,4429,16184
6558,4432,16236
6559,4420,16289
6560,4422,16266
6561,4414,16164
6562,4403,16197
6563,4408,16200
6564,4387,16202
6565,4371,16069
6566,4383,16001
6567,4383,15979
6568,4392,15925
6569,4381,15912
6570,4388,15933
6571,4389,15819
6572,4393,15753
6573,4383,15711
6574,4387,15671
6575,4388,15599
6576,4394,15527
6577,4376,15156
6578,4365,15157
6579,4349,15115
6580,4344,15077
6581,4309,15246
6582,4314,15135
6583,4326,15207
6584,4339,15149
6585,4349,15186
6586,4339,15301
6587,4355,15302
6588,4375,15280
6589,4390,15508
6590,4394,15569
6591,4403,15566
6592,4408,15755
6593,4422,15933
6594,4425,15978
6595,4432,16093
6596,4436,16091
6597,4427,16134
6598,4438,16093
6599,4437,16113
6600,4441,16125
6601,4435,16111
6602,4441,16118
6603,4437,16191
6604,4438,16239
6605,4431,16284
6606,4437,16279
6607,4433,16281
6608,4434,16263
6609,4421,16248
6610,4430,16231
6611,4421,16276
6612,4424,16282
6613,4419,16305
6614,4420,16313
6615,4414,16279
6616,4415,16283
6617,4408,16377
6618,4412,16370
6619,4412,16372
6620,4416,16332
6621,4412,16359
6622,4413,16375
6623,4414,16362
6624,4414,16336
6625,4388,16292
6626,4394,16258
6627,4391,16211
6628,4394,16167
6629,4389,16131
6630,4391,16094
6631,4384,16106
6632,4385,16118
6633,4383,16029
6634,4387,15843
6635,4386,15883
6636,4398,15853
6637,4394,15885
6638,4397,15865
6639,4397,15889
6640,4399,15887
6641,4396,15862
6642,4392,15874
6643,4366,15856
6644,4385,15866
6645,4383,15851
6646,4380,15883
6647,4365,15919
6648,4368,15972
6649,4373,15939
6650,4374,15969
6651,4377,15938
6652,4382,15917
6653,4379,15983
6654,4378,16036
6655,4379,16007
6656,4363,15985
6657,4366,16008
6658,4372,16006
6659,4367,15920
6660,4371,15947
6661,4376,15935
6662,4390,15982
6663,4395,15905
6664,4400,15904
6665,4377,15964
6666,4381,16042
6667,4389,15986
6668,4409,16051
6669,4402,16067
6670,4388,16037
6671,4382,16050
6672,4391,16136
6673,4384,16201
6674,4394,16192
6675,4395,16179
6676,4403,16190
6677,4378,16219
6678,4373,16181
6679,4371,16213
6680,4385,16262
6681,4394,16269
6682,4413,16220
6683,4401,16234
6684,4418,16221
6685,4423,16185
6686,4422,16186
6687,4418,16210
6688,4417,16182
6689,4415,16194
6690,4425,16205
6691,4441,16450
6692,4454,16416
6693,4433,16397
6694,4436,16442
6695,4433,16440
6696,4436,16407
6697,4438,16409
6698,4445,16460
6699,4444,16427
6700,4435,16446
6701,4430,16436
6702,4430,16412
6703,4433,16446
6704,4430,16474
6705,4430,16436
6706,4433,16356
6707,4431,16401
6708,4434,16385
6709,4428,16317
6710,4429,16250
6711,4428,16106
6712,4434,15981
6713,4431,16063
6714,4431,16044
6715,4433,16066
6716,4432,16059
6717,4436,15977
6718,4440,15887
6719,4440,15870
6720,4457,15796
6721,4459,15696
6722,4459,15713
6723,4460,15677
6724,4458,15623
6725,4457,15565
6726,4455,15543
6727,4458,15497
6728,4459,15474
6729,4451,15484
6730,4448,15485
6731,4448,15466
6732,4442,15537
6733,4437,15661
6734,4431,15679
6735,4431,15663
6736,4429,15625
6737,4435,15690
6738,4443,15685
6739,4441,15716
6740,4440,15775
6741,4438,15778
6742,4436,15806
6743,4437,15792
6744,4434,15792
6745,4431,15722
6746,4429,15793
6747,4436,15807
6748,4426,15794
6749,4437,15594
6750,4439,15502
6751,4436,15492
6752,4437,15524
6753,4439,15584
6754,4439,15574
6755,4440,15587
6756,4438,15587
6757,4439,15557
6758,4441,15576
6759,4436,15593
6760,4433,15554
6761,4445,15683
6762,4448,15721
6763,4456,15703
6764,4459,15714
6765,4455,15629
6766,4446,15602
6767,4438,15575
6768,4453,15592
6769,4455,15602
6770,4453,15531
6771,4452,15600
6772,4449,15618
6773,4444,15741
6774,4445,15719
6775,4445,15632
6776,4440,15436
6777,4438,15322
6778,4438,15253
6779,4434,15297
6780,4439,15352
6781,4437,15377
6782,4434,15376
6783,4447,15365
6784,4451,15331
6785,4451,15460
6786,4449,15443
6787,4441,15433
6788,4438,15408
6789,4439,15422
6790,4442,15424
6791,4444,15409
6792,4442,15434
6793,4444,15443
6794,4448,15443
6795,4443,15415
6796,4439,15517
6797,4440,15753
6798,4445,15913
6799,4435,15909
6800,4450,15894
6801,4450,15770
6802,4444,15731
6803,4453,15635
6804,4437,15542
6805,4441,15618
6806,4450,15646
6807,4451,15700
6808,4452,15671
6809,4450,15567
6810,4454,15321
6811,4450,15136
6812,4446,15123
6813,4449,14723
6814,4447,14546
6815,4454,14551
6816,4452,14514
6817,4456,14516
6818,4461,14466
6819,4458,14438
6820,4459,14420
6821,4453,14397
6822,4452,14330
6823,4456,14266
6824,4448,14263
6825,4451,14357
6826,4455,14336
6827,4447,14325
6828,4447,14180
6829,4446,14039
6830,4447,13940
6831,4447,13965
6832,4445,13973
6833,4429,13979
6834,4431,13960
6835,4429,13984
6836,4446,13952
6837,4438,14003
6838,4430,14007
6839,4431,14009
6840,4430,14018
6841,4428,13994
6842,4429,13962
6843,4435,13978
6844,4439,14069
6845,4441,14281
6846,4436,14337
6847,4434,14338
6848,4441,14349
6849,4441,14300
6850,4441,14255
6851,4454,14168
6852,4456,14047
6853,4458,14136
6854,4467,14238
6855,4473,14214
6856,4464,14199
6857,4466,14071
6858,4465,14059
6859,4469,14059
6860,4470,14189
6861,4460,14295
6862,4459,14209
6863,4461,14067
6864,4463,13884
6865,4462,13082
6866,4458,12912
6867,4457,12902
6868,4449,12877
6869,4370,12517
6870,4386,12252
6871,4433,12156
6872,4437,12015
6873,4448,12097
6874,4455,12174
6875,4455,12262
6876,4458,12231
6877,4454,12007
6878,4452,12001
6879,4448,11981
6880,4450,11814
6881,4436,11706
6882,4432,11582
6883,4447,11524
6884,4453,11626
6885,4456,11523
6886,4453,11537
6887,4461,11780
6888,4454,12035
6889,4447,12271
6890,4446,12458
6891,4453,12530
6892,4454,12388
6893,4452,12392
6894,4444,12383
6895,4439,12381
6896,4446,12360
6897,4452,12124
6898,4457,12067
6899,4449,12107
6900,4457,12130
6901,4455,12150
6902,4463,12126
6903,4467,12108
6904,4464,12076
6905,4472,11948
6906,4468,11968
6907,4468,11934
6908,4474,11962
6909,4472,11833
6910,4473,11806
6911,4471,11828
6912,4470,11632
6913,4475,10952
6914,4481,10518
6915,4480,10380
6916,4474,10284
6917,4472,10247
6918,4476,10238
6919,4474,10244
6920,4469,10231
6921,4470,10168
6922,4468,10153
6923,4469,10125
6924,4469,10081
6925,4469,10118
6926,4469,10164
6927,4468,10127
6928,4469,10157
6929,4469,10169
6930,4467,10174
6931,4468,10163
6932,4467,10025
6933,4467,9487
6934,4468,9485
6935,4468,9512
6936,4467,9538
6937,4468,9560
6938,4465,9607
6939,4466,9649
6940,4466,9730
6941,4466,10061
6942,4466,10437
6943,4458,10593
6944,4457,10643
6945,4458,10534
6946,4454,10500
6947,4451,10565
6948,4458,10532
6949,4464,10369
6950,4466,10344
6951,4463,10308
6952,4460,10398
6953,4463,10525
6954,4469,10565
6955,4477,10566
6956,4476,10541
6957,4477,10568
6958,4473,10581
6959,4471,10542
6960,4469,10464
6961,4470,10320
6962,4471,10295
6963,4472,10244
6964,4473,10216
6965,4465,10226
6966,4462,10260
6967,4464,10237
6968,4469,10250
6969,4420,10322
6970,4441,10342
6971,4440,10318
6972,4441,10397
6973,4433,10966
6974,4433,11181
6975,4436,11250
6976,4438,11315
6977,4454,11669
6978,4465,11983
6979,4463,12108
6980,4457,12162
6981,4458,12275
6982,4460,12345
6983,4460,12367
6984,4470,12379
6985,4474,12426
6986,4473,12534
6987,4478,12454
6988,4473,12473
6989,4470,12629
6990,4473,12638
6991,4464,12640
6992,4468,12689
6993,4476,12740
6994,4473,12740
6995,4474,12752
6996,4471,12730
6997,4467,12741
6998,4468,12693
6999,4470,12733
7000,4475,12721
7001,4475,12723
7002,4476,12739
7003,4473,12720
7004,4468,12615
7005,4463,12032
7006,4463,11861
7007,4462,11886
7008,4470,11888
7009,4486,11686
7010,4486,11461
7011,4484,11330
7012,4487,11274
7013,4483,11012
7014,4482,10895
7015,4481,11048
7016,4481,11024
7017,4485,10923
7018,4488,10926
7019,4482,10927
7020,4465,11031
7021,4475,11168
7022,4485,11180
7023,4484,11175
7024,4485,11193
7025,4490,11188
7026,4487,11162
7027,4485,11186
7028,4483,11171
7029,4467,11190
7030,4465,11190
7031,4465,11201
7032,4472,11211
7033,4474,11255
7034,4471,11289
7035,4471,11295
7036,4471,11246
7037,4471,11264
7038,4479,11295
7039,4479,11297
7040,4481,11310
7041,4472,11242
7042,4470,11240
7043,4471,11255
7044,4470,11215
7045,4467,11240
7046,4469,11267
7047,4474,11194
7048,4476,11217
7049,4473,11254
7050,4474,11229
7051,4473,11202
7052,4472,11245
7053,4483,11147
7054,4486,11157
7055,4487,11156
7056,4483,11163
7057,4484,11211
7058,4484,11240
7059,4491,11250
7060,4494,11227
7061,4470,11211
7062,4468,11182
7063,4465,11151
7064,4468,11153
7065,4466,11153
7066,4463,11188
7067,4465,11190
7068,4463,11221
7069,4463,11347
7070,4461,11429
7071,4460,11422
7072,4469,11463
7073,4483,11512
7074,4488,11515
7075,4483,11570
7076,4491,11594
7077,4489,11645
7078,4467,15374
7079,4453,15537
7080,4455,15818
7081,4455,15892
7082,4466,15944
7083,4463,16033
7084,4470,16008
7085,4469,16084
7086,4472,16145
7087,4469,16218
7088,4467,16275
7089,4460,16334
7090,4466,16441
7091,4472,16464
7092,4473,16500
7093,4475,16565
7094,4478,16534
7095,4478,16515
7096,4478,16521
7097,4473,16523
7098,4471,16511
7099,4475,16560
7100,4478,16555
7101,4480,16452
7102,4483,16535
7103,4473,16585
7104,4478,16558
7105,4458,16450
7106,4461,16408
7107,4462,16385
7108,4452,16366
7109,4428,16380
7110,4429,16425
7111,4422,16421
7112,4418,16404
7113,4428,16446
7114,4453,16442
7115,4454,16417
7116,4469,16455
7117,4470,16447
7118,4474,16431
7119,4464,16442
7120,4466,16434
7121,4468,16204
7122,4469,15819
7123,4466,15780
7124,4474,15828
7125,4464,15862
7126,4464,15880
7127,4462,15859
7128,4457,15807
7129,4452,15743
7130,4411,15785
7131,4369,15725
7132,4379,15724
7133,4367,15712
7134,4370,15696
7135,4373,15701
7136,4362,15719
7137,4359,15657
7138,4362,15666
7139,4356,15722
7140,4354,15717
7141,4349,15685
7142,4349,15684
7143,4343,15673
7144,4350,15645
7145,4354,15611
7146,4351,15617
7147,4356,15639
7148,4363,15607
7149,4362,15454
7150,4370,15454
7151,4374,15439
7152,4370,15363
7153,4369,15373
7154,4368,15287
7155,4359,15298
7156,4360,15267
7157,4372,15370
7158,4374,15266
7159,4363,15131
7160,4364,14691
7161,4375,14827
7162,4376,14616
7163,4370,15226
7164,4371,14961
7165,4359,15082
7166,4400,15154
7167,4392,15287
7168,4436,15390
7169,4454,15507
7170,4451,15471
7171,4447,15533
7172,4450,15551
7173,4444,15818
7174,4447,15981
7175,4454,15982
7176,4451,16019
7177,4442,16145
7178,4442,16424
7179,4438,16562
7180,4443,16621
7181,4428,16528
7182,4430,16623
7183,4445,16674
7184,4449,16723
7185,4446,16733
7186,4452,16676
7187,4452,16663
7188,4449,16645
7189,4447,16720
7190,4451,16705
7191,4450,16676
7192,4446,16595
7193,4438,16601
7194,4436,16535
7195,4423,16516
7196,4422,16489
7197,4418,16390
7198,4421,16230
7199,4425,16194
7200,4426,16164
7201,4425,16214
7202,4427,16261
7203,4430,16423
7204,4437,16532
7205,4414,16650
7206,4412,16698
7207,4413,16772
7208,4420,16827
7209,4421,16949
7210,4432,17002
7211,4432,17044
7212,4431,17016
7213,4421,17008
7214,4422,16955
7215,4423,16955
7216,4423,16931
7217,4424,17035
7218,4419,17024
7219,4425,17051
7220,4425,17032
7221,4419,17023
7222,4415,17029
7223,4420,17073
7224,4421,17093
7225,4415,17109
7226,4418,17190
7227,4415,17172
7228,4420,17185
7229,4407,17195
7230,4411,17235
7231,4408,17212
7232,4411,17176
7233,4402,17052
7234,4387,17052
7235,4386,17026
7236,4392,16914
7237,4391,16799
7238,4394,16782
7239,4387,16761
7240,4393,16762
7241,4393,16783
7242,4385,16783
7243,4373,16942
7244,4354,16867
7245,4338,16593
7246,4406,16615
7247,4414,16530
7248,4411,16442
7249,4411,16120
7250,4415,16001
7251,4411,16055
7252,4417,16043
7253,4410,16026
7254,4404,16005
7255,4405,15988
7256,4396,15998
7257,4415,16160
7258,4418,16204
7259,4418,16235
7260,4430,16274
7261,4431,16607
7262,4429,16721
7263,4427,16781
7264,4427,16770
7265,4423,16894
7266,4427,16965
7267,4432,16969
7268,4433,17048
7269,4427,17219
7270,4426,17363
7271,4425,17376
7272,4432,17376
7273,4432,17426
7274,4440,17477
7275,4441,17445
7276,4449,17453
7277,4442,17452
7278,4457,17472
7279,4454,17468
7280,4455,17450
7281,4450,17443
7282,4454,17444
7283,4451,17437
7284,4456,17402
7285,4454,17427
7286,4458,17434
7287,4455,17401
7288,4456,17374
7289,4453,17441
7290,4447,17595
7291,4450,17692
7292,4451,17723
7293,4445,17717
7294,4451,17674
7295,4452,17714
7296,4454,17710
7297,4418,17704
7298,4423,17690
7299,4422,17706
7300,4424,17728
7301,4413,17793
7302,4420,17771
7303,4420,17755
7304,4424,17740
7305,4418,17736
7306,4422,17721
7307,4422,17797
7308,4425,17744
7309,4427,17728
7310,4434,17719
7311,4433,17738
7312,4431,17718
7313,4414,17771
7314,4415,17749
7315,4420,17711
7316,4425,17754
7317,4410,17720
7318,4417,17736
7319,4415,17706
7320,4415,17682
7321,4409,17638
7322,4409,17682
7323,4403,17707
7324,4399,17733
7325,4395,17739
7326,4391,17763
7327,4386,17805
7328,4363,17785
7329,4363,17783
7330,4358,17814
7331,4346,17778
7332,4358,17737
7333,4358,17748
7334,4347,17724
7335,4347,17666
7336,4354,17531
7337,4351,17224
7338,4347,17152
7339,4345,17111
7340,4351,16969
7341,4344,16599
7342,4347,16406
7343,4348,16423
7344,4367,16400
7345,4386,16304
7346,4395,16261
7347,4392,16262
7348,4389,16316
7349,4372,16581
7350,4384,16663
7351,4393,16610
7352,4408,16621
7353,4397,16665
7354,4404,16701
7355,4404,16661
7356,4404,16702
7357,4406,16927
7358,4416,17090
7359,4411,17156
7360,4406,17169
7361,4403,17264
7362,4406,17368
7363,4410,17395
7364,4416,17410
7365,4417,17361
7366,4418,17400
7367,4413,17451
7368,4416,17491
7369,4412,17539
7370,4410,17592
7371,4409,17556
7372,4416,17535
7373,4419,17521
7374,4426,17512
7375,4431,17494
7376,4439,17508
7377,4439,17367
7378,4448,17372
7379,4454,17410
7380,4459,17396
7381,4447,17373
7382,4449,17384
7383,4458,17366
7384,4449,17315
7385,4449,17380
7386,4449,17359
7387,4450,17366
7388,4458,17318
7389,4463,17217
7390,4457,17243
7391,4464,17276
7392,4465,17432
7393,4431,17413
7394,4429,17394
7395,4427,17407
7396,4417,17380
7397,4397,17355
7398,4407,17363
7399,4407,17394
7400,4411,17412
7401,4407,17441
7402,4412,17384
7403,4416,17390
7404,4425,17402
7405,4414,17433
7406,4418,17436
7407,4417,17388
7408,4418,17393
7409,4422,17467
7410,4423,17469
7411,4430,17424
7412,4436,17420
7413,4431,17359
7414,4432,17360
7415,4431,17361
7416,4424,17406
7417,4416,17448
7418,4414,17416
7419,4419,17425
7420,4415,17382
7421,4408,17222
7422,4414,17194
7423,4416,17181
7424,4421,17166
7425,4421,17122
7426,4421,17143
7427,4419,17152
7428,4412,17132
7429,4397,17291
7430,4409,17312
7431,4409,17358
7432,4415,17333
7433,4412,17322
7434,4417,17373
7435,4418,17326
7436,4422,17332
7437,4422,17294
7438,4420,17252
7439,4419,17284
7440,4420,17244
7441,4418,17322
7442,4421,17271
7443,4417,17230
7444,4420,17210
7445,4421,17196
7446,4413,17204
7447,4404,17168
7448,4404,17264
7449,4388,17311
7450,4390,17279
7451,4404,17258
7452,4413,17236
7453,4410,17223
7454,4414,17269
7455,4420,17269
7456,4425,17201
7457,4424,17131
7458,4421,17150
7459,4423,17124
7460,4427,17243
7461,4422,17338
7462,4424,17400
7463,4434,17456
7464,4438,17385
7465,4436,17378
7466,4429,17411
7467,4438,17444
7468,4446,17424
7469,4445,17290
7470,4428,17259
7471,4419,17272
7472,4438,17180
7473,4435,17075
7474,4438,17108
7475,4439,17139
7476,4443,17116
7477,4442,17117
7478,4441,17090
7479,4441,16985
7480,4444,16832
7481,4437,16836
7482,4438,16866
7483,4434,16817
7484,4431,16815
7485,4424,16611
7486,4425,16565
7487,4435,16559
7488,4437,16524
7489,4467,16450
7490,4465,16425
7491,4460,16450
7492,4461,16386
7493,4468,16241
7494,4464,16149
7495,4465,16035
7496,4470,16126
7497,4469,16203
7498,4467,16212
7499,4468,16211
7500,4468,16254
7501,4471,16231
7502,4476,16197
7503,4483,16195
7504,4489,16205
7505,4483,16249
7506,4477,16272
7507,4467,16253
7508,4476,16305
7509,4472,16364
7510,4473,16393
7511,4487,16351
7512,4486,16394
7513,4471,16402
7514,4485,16413
7515,4482,16410
7516,4476,16451
7517,4469,16468
7518,4473,16454
7519,4475,16445
7520,4479,16433
7521,4479,16455
7522,4484,16436
7523,4485,16426
7524,4487,16437
7525,4484,16452
7526,4477,16451
7527,4470,16424
7528,4469,16436
7529,4478,16470
7530,4472,16434
7531,4474,16427
7532,4483,16431
7533,4483,16440
7534,4483,16399
7535,4492,16394
7536,4494,16369
7537,4495,16289
7538,4496,16227
7539,4500,16177
7540,4498,16112
7541,4488,16130
7542,4486,16111
7543,4484,16026
7544,4495,16014
7545,4471,16022
7546,4469,16018
7547,4471,15986
7548,4485,15962
7549,4481,15994
7550,4480,15964
7551,4474,15976
7552,4476,16034
7553,4475,16110
7554,4474,16088
7555,4459,16079
7556,4461,16138
7557,4469,16269
7558,4477,16389
7559,4482,16387
7560,4492,16411
7561,4481,16411
7562,4486,16484
7563,4494,16469
7564,4498,16477
7565,4494,16511
7566,4493,16507
7567,4500,16498
7568,4498,16413
7569,4487,16330
7570,4486,16277
7571,4484,16258
7572,4489,16224
7573,4487,16175
7574,4487,16191
7575,4488,16145
7576,4490,16026
7577,4473,15788
7578,4476,15715
7579,4474,15682
7580,4478,15645
7581,4477,15363
7582,4478,15160
7583,4481,15198
7584,4482,15086
7585,4466,14862
7586,4468,14839
7587,4470,14851
7588,4469,14874
7589,4459,14845
7590,4455,14702
7591,4456,14644
7592,4459,14615
7593,4451,14743
7594,4451,14743
7595,4453,14696
7596,4456,14747
7597,4451,15022
7598,4446,15166
7599,4459,15205
7600,4462,15269
7601,4455,15520
7602,4449,15557
7603,4458,15577
7604,4464,15672
7605,4463,15825
7606,4464,15834
7607,4462,15836
7608,4457,15725
7609,4453,15381
7610,4450,15269
7611,4449,15171
7612,4445,15135
7613,4439,15218
7614,4439,15257
7615,4437,15273
7616,4438,15264
7617,4429,14985
7618,4425,14545
7619,4430,14431
7620,4435,14428
7621,4431,14217
7622,4435,14139
7623,4436,14158
7624,4439,14147
7625,4442,14163
7626,4452,14179
7627,4454,14168
7628,4461,14124
7629,4460,14179
7630,4457,14202
7631,4455,14179
7632,4464,14337
7633,4442,14416
7634,4445,14466
7635,4437,14456
7636,4435,14475
7637,4435,14822
7638,4438,14891
7639,4436,14780
7640,4437,14622
7641,4432,14508
7642,4428,14508
7643,4422,14558
7644,4425,14628
7645,4432,14920
7646,4433,15057
7647,4432,15181
7648,4442,15364
7649,4442,15680
7650,4439,15753
7651,4437,15831
7652,4441,15860
7653,4449,15839
7654,4460,15976
7655,4462,16073
7656,4461,16142
7657,4460,16255
7658,4469,16351
7659,4466,16402
7660,4466,16276
7661,4464,15784
7662,4475,15810
7663,4475,15803
7664,4476,15822
7665,4473,15837
7666,4469,15817
7667,4463,15816
7668,4468,15827
7669,4462,15558
7670,4463,15410
7671,4470,15409
7672,4475,15415
7673,4477,15301
7674,4479,15289
7675,4475,15305
7676,4480,15267
7677,4480,15144
7678,4177,15051
7679,4131,15019
7680,4132,15024
7681,4129,15252
7682,4133,15138
7683,4133,15039
7684,4129,14974
7685,4125,15077
7686,4124,14839
7687,4125,14668
7688,4118,14683
7689,4352,15009
7690,4438,15060
7691,4436,14972
7692,4442,15066
7693,4436,15309
7694,4435,15297
7695,4431,15298
7696,4428,15284
7697,4431,15291
7698,4434,15335
7699,4440,15380
7700,4458,15562
7701,4455,15617
7702,4457,15657
7703,4456,15660
7704,4459,15693
7705,4444,15708
7706,4455,15781
7707,4450,15756
7708,4451,15796
7709,4450,15813
7710,4448,15803
7711,4445,15821
7712,4439,15914
7713,4446,15666
7714,4440,15615
7715,4425,15668
7716,4434,15645
7717,4441,15382
7718,4450,15304
7719,4464,15361
7720,4463,15399
7721,4445,15391
7722,4418,15362
7723,4415,15411
7724,4410,15347
7725,4412,15157
7726,4412,15130
7727,4439,15126
7728,4441,15125
7729,4445,15105
7730,4435,15016
7731,4425,15001
7732,4425,15030
7733,4424,15147
7734,4427,15169
7735,4426,15072
7736,4437,15027
7737,4449,15048
7738,4447,15047
7739,4449,15085
7740,4446,15089
7741,4450,15234
7742,4451,15311
7743,4446,15325
7744,4425,15388
7745,4410,15486
7746,4423,15483
7747,4439,15536
7748,4457,15566
7749,4454,15939
7750,4453,15966
7751,4454,15970
7752,4457,15958
7753,4450,15820
7754,4452,15868
7755,4452,15911
7756,4451,15923
7757,4450,15916
7758,4451,15983
7759,4450,15993
7760,4459,16126
7761,4463,16426
7762,4465,16454
7763,4465,16476
7764,4467,16319
7765,4460,16135
7766,4463,16110
7767,4465,16079
7768,4465,15969
7769,4464,15942
7770,4460,15904
7771,4455,15886
7772,4460,15840
7773,4462,15746
7774,4460,15740
7775,4463,15755
7776,4464,15713
7777,4431,15898
7778,4425,15877
7779,4422,15844
7780,4425,15883
7781,4426,16110
7782,4427,16146
7783,4418,16129
7784,4428,16174
7785,4431,16247
7786,4436,16246
7787,4433,16232
7788,4429,16270
7789,4415,16388
7790,4418,16427
7791,4424,16418
7792,4427,16301
7793,4433,15952
7794,4435,15911
7795,4439,15931
7796,4445,15958
7797,4439,15869
7798,4438,15866
7799,4441,15937
7800,4433,15958
7801,4418,16434
7802,4418,16578
7803,4420,16606
7804,4422,16598
7805,4418,16457
7806,4426,16475
7807,4426,16443
7808,4423,16484
7809,4413,16558
7810,4422,16569
7811,4425,16620
7812,4422,16610
7813,4416,16583
7814,4412,16610
7815,4409,16595
7816,4410,16595
7817,4410,16586
7818,4394,16588
7819,4368,16605
7820,4373,16604
7821,4367,16751
7822,4362,16771
7823,4368,16756
7824,4362,16754
7825,4350,16819
7826,4393,16896
7827,4414,16929
7828,4413,16946
7829,4404,16876
7830,4400,16876
7831,4406,16867
7832,4408,16854
7833,4417,16926
7834,4428,16924
7835,4431,16900
7836,4439,16892
7837,4433,16962
7838,4435,16971
7839,4428,16962
7840,4423,16962
7841,4424,16951
7842,4424,16996
7843,4424,17011
7844,4425,16943
7845,4420,16959
7846,4418,16962
7847,4420,16973
7848,4426,16955
7849,4430,17090
7850,4430,17108
7851,4433,17110
7852,4435,17135
7853,4429,17086
7854,4432,17119
7855,4431,17145
7856,4434,17083
7857,4441,16993
7858,4442,16944
7859,4448,16922
7860,4449,16862
7861,4444,16844
7862,4435,16811
7863,4430,16806
7864,4427,16773
7865,4427,16769
7866,4428,16700
7867,4426,16619
7868,4432,16455
7869,4432,16424
7870,4425,16424
7871,4421,16438
7872,4413,16423
7873,4411,16427
7874,4404,16433
7875,4336,16436
7876,4416,16412
7877,4416,16462
7878,4419,16466
7879,4425,16520
7880,4418,16633
7881,4417,16634
7882,4399,16593
7883,4400,16618
7884,4396,16591
7885,4400,16607
7886,4401,16609
7887,4403,16606
7888,4411,16639
7889,4426,16621
7890,4430,16598
7891,4430,16614
7892,4431,16667
7893,4438,16680
7894,4437,16625
7895,4428,16653
7896,4424,16693
7897,4418,16658
7898,4405,16672
7899,4407,16449
7900,4408,16408
7901,4411,16395
7902,4416,16363
7903,4402,16352
7904,4404,16461
7905,4397,16659
7906,4399,16720
7907,4388,16784
7908,4391,16795
7909,4391,16706
7910,4391,16655
7911,4401,16634
7912,4399,16657
7913,4393,16535
7914,4390,16498
7915,4391,16501
7916,4394,16445
7917,4400,16162
7918,4402,16053
7919,4390,16043
7920,4389,16038
7921,4390,15955
7922,4392,15965
7923,4389,16007
7924,4397,15995
7925,4385,15983
7926,4389,16005
7927,4399,15991
7928,4400,15960
7929,4409,15969
7930,4415,15959
7931,4411,15971
7932,4418,15981
7933,4415,15939
7934,4415,15925
7935,4422,15901
7936,4414,15948
7937,4422,16127
7938,4429,16146
7939,4433,16166
7940,4445,16190
7941,4441,16279
7942,4435,16319
7943,4433,16292
7944,4442,16304
7945,4437,16514
7946,4436,16621
7947,4435,16593
7948,4444,16583
7949,4446,16757
7950,4449,16840
7951,4453,16834
7952,4454,16767
7953,4454,16618
7954,4454,16569
7955,4453,16576
7956,4452,16621
7957,4421,16708
7958,4419,16708
7959,4418,16739
7960,4422,16704
7961,4444,16686
7962,4451,16669
7963,4449,16706
7964,4450,16728
7965,4446,16730
7966,4444,16711
7967,4447,16785
7968,4446,16734
7969,4413,16778
7970,4408,16754
7971,4409,16700
7972,4417,16747
7973,4416,16677
7974,4415,16728
7975,4417,16701
7976,4419,16719
7977,4419,16765
7978,4412,16761
7979,4411,16731
7980,4409,16701
7981,4406,16717
7982,4400,16701
7983,4408,16686
7984,4407,16674
7985,4413,16678
7986,4425,16684
7987,4427,16704
7988,4425,16705
7989,4417,16727
7990,4417,16736
7991,4417,16720
7992,4404,16701
7993,4378,16705
7994,4377,16741
7995,4402,16670
7996,4405,16721
7997,4403,16774
7998,4394,16771
7999,4403,16789
8000,4405,16786
8001,4392,16779
8002,4389,16812
8003,4394,16806
8004,4400,16757
8005,4392,16746
8006,4391,16746
8007,4361,16763
8008,4313,16742
8009,4302,16725
8010,4311,16763
8011,4332,16802
8012,4336,16776
8013,4344,16713
8014,4355,16697
8015,4359,16708
8016,4363,16660
8017,4367,16456
8018,4377,16395
8019,4381,16387
8020,4380,16382
8021,4382,16415
8022,4379,16464
8023,4384,16452
8024,4397,16401
8025,4395,16517
8026,4399,16534
8027,4403,16554
8028,4403,16557
8029,4402,16574
8030,4402,16597
8031,4403,16630
8032,4407,16598
8033,4442,16627
8034,4442,16695
8035,4430,16693
8036,4444,16657
8037,4422,16525
8038,4426,16520
8039,4423,16470
8040,4425,16464
8041,4428,16470
8042,4434,16478
8043,4434,16470
8044,4425,16497
8045,4419,16450
8046,4419,16443
8047,4423,16446
8048,4420,16469
8049,4420,16427
8050,4423,16381
8051,4420,16408
8052,4423,16407
8053,4418,16283
8054,4419,16156
8055,4418,16032
8056,4423,15843
8057,4421,15866
8058,4421,15733
8059,4422,15600
8060,4422,15168
8061,4425,15097
8062,4429,15044
8063,4430,14977
8064,4447,14933
8065,4446,14776
